2.456426655874929857e+06 5.892805041639803676e+00
2.454199918200740125e+06 -2.038850598636088307e+01
2.455835498837629799e+06 1.020889408636094231e+00
2.454194893890019972e+06 -2.023039259636050247e+01
2.456419743995469995e+06 7.085004929635374538e+00
2.456419756253149826e+06 7.846333002646588284e+00
2.456420804208720103e+06 4.353014313636549559e+00
2.455994885113980155e+06 2.439522196340249138e-01
2.455683740120789967e+06 -2.904363363356310401e+00
2.456420761231670156e+06 3.643986902645224291e+00
2.456371913323129993e+06 1.639034396418992401e-01
2.455678849163699895e+06 -3.489759754359056387e+00
2.454200920621459838e+06 -2.100392900236158766e+01
2.456419780942120124e+06 5.120197627647371519e+00
2.456420785793290008e+06 4.466127439641809360e+00
2.456089682490400039e+06 4.501735561646569295e+00
2.456426685633420013e+06 2.885013752646159446e+00
2.454202918689909857e+06 -1.957649476035783209e+01
2.456428896196439862e+06 5.598706650644658112e+00
2.454951826002620161e+06 -1.487031244535330643e+01
2.454343557195450179e+06 -1.998934386035955413e+01
2.456420697153829969e+06 2.692400709634057421e+00
2.455844478200700134e+06 1.649092967639376184e+00
2.455842484756810125e+06 2.132621468646789253e+00
2.456419750153250061e+06 4.401999624647601195e+00
2.456426670864129905e+06 4.133638375634518525e+00
2.455645903357619885e+06 -5.364766730352243940e+00
2.456427903797519859e+06 5.680622276642566248e+00
2.454197894814610016e+06 -2.115111438435235414e+01
2.455691838302469812e+06 -1.122008728358991902e+00
2.456081769314580131e+06 3.679715905647640284e+00
2.456420791835309938e+06 3.379785499646459357e+00
2.456421932225550059e+06 8.116589610636992802e+00
2.455634892402369995e+06 -5.701976192355573403e+00
2.456088805232239887e+06 4.988394335640577992e+00
2.456426919603850227e+06 3.970298120634652150e+00
2.455684742188290227e+06 -2.996591399366366204e+00
2.456419881017540116e+06 6.153704284642458333e+00
2.456420709457790013e+06 1.833544518646590404e+00
2.456420860762959812e+06 2.800440807646964458e+00
2.456428903581060003e+06 6.457385492637968127e+00
2.455754660307799932e+06 1.741297501638428002e+00
2.456420854605199769e+06 4.577993004645009023e+00
2.454588921002210118e+06 -1.911888145636453373e+01
2.456428918072510045e+06 5.749916211641448172e+00
2.456426934824539814e+06 3.770619377647221881e+00
2.455403647322719917e+06 -2.838362785354320295e+00
2.456420903994659893e+06 3.061113060638831485e+00
2.454227843799099792e+06 -1.946424344636454862e+01
2.455681732452500146e+06 -1.740579971354350164e+00
2.456361894760630094e+06 2.908540064638032163e+00
2.455803555512149818e+06 2.121771271646366586e+00
2.456420910152430180e+06 3.933735903643764686e+00
2.454198890256570186e+06 -1.804627613536524677e+01
2.456419849244819954e+06 7.587884830641655753e+00
2.456419893147899769e+06 8.023892649646313657e+00
2.456426831578469835e+06 2.838850021646521782e+00
2.456364893632919993e+06 -3.077190831362486279e+00
2.454347558141259942e+06 -1.917620953436482978e+01
2.455396598116479814e+06 -4.925577918356793816e+00
2.456420740246640053e+06 3.284426614641233755e+00
2.455778622749339789e+06 2.594730982636406225e+00
2.456426926988489926e+06 3.222478790647187452e+00
2.455779688067580108e+06 7.149415216360921477e-01
2.456421918706260156e+06 1.015928540263644209e+01
2.456426693018060178e+06 4.160188769645856155e+00
2.456357903317220043e+06 3.569744587636591859e+00
2.456420773547200020e+06 3.226148833647357606e+00
2.456419917952619959e+06 7.401472562634126007e+00
2.455674845750819892e+06 -2.598282245358518594e+00
2.456419718855080195e+06 5.389830527647632152e+00
2.456421938441189937e+06 8.741739667641468259e+00
2.456422927559880074e+06 4.884382010644117145e+00
2.456426721237109974e+06 4.954146011641569203e+00
2.455776513473699801e+06 7.967949286467046477e-01
2.456426824263279792e+06 2.158743166646104328e+00
2.455769539849739987e+06 -3.090599035715513310e-02
2.456420848458999768e+06 3.860386510638136315e+00
2.455804506176390219e+06 2.939084355645604774e+00
2.455777577810630202e+06 2.828725064318859950e-02
2.456426809575019870e+06 2.774442034635171694e+00
2.456421925627950113e+06 6.725836197645662651e+00
2.454319637969790027e+06 -1.975501831635995131e+01
2.455680731319630053e+06 -1.447114668366111800e+00
2.456078761107559782e+06 4.367755228642522525e+00
2.456080760816259775e+06 4.170635793641963573e+00
2.456102586819820106e+06 5.714631601634323488e+00
2.455693767079039942e+06 -1.729692121358539225e+00
2.455283880040939897e+06 -7.819179468356196594e+00
2.456419793211380020e+06 7.087877701636102756e+00
2.456417942381349858e+06 3.355873874639314636e+00
2.456427911598839797e+06 4.211792762646382471e+00
2.456428925896970090e+06 8.386467911634554184e+00
2.456419688066199888e+06 3.764518405645844723e+00
2.456426846069959924e+06 2.722445995644307004e+00
2.456426897588820197e+06 3.016345903645856197e+00
2.455810546697909944e+06 3.255778008636411869e+00
2.456420752562180161e+06 3.571519009639700926e+00
2.455714791448520031e+06 6.145411600641637051e+00
2.456420810540109873e+06 3.028971554641657349e+00
2.455839482604130171e+06 5.738513046367188508e-01
2.454340650587430224e+06 -2.006226506236430396e+01
2.456426904973459896e+06 3.295538403634168390e+00
2.454298714512450155e+06 -1.984714503535656149e+01
2.456419806128819939e+06 5.498822752642240630e+00
2.456419799322850071e+06 5.159528540644942041e+00
2.455837478759570047e+06 3.154199777640087632e+00
2.454316647303659935e+06 -1.789769910435268230e+01
2.456079697801109869e+06 4.882225890639801946e+00
2.456419768626569770e+06 6.557714104644674080e+00
2.456426795071950182e+06 2.954721621634348594e+00
2.455845494238799904e+06 2.967211212634879303e+00
2.456426707231760025e+06 4.797260937635883238e+00
2.456419818340190221e+06 5.903851577642171833e+00
2.456064783100659959e+06 4.595233662641362571e+00
2.456420721831200179e+06 4.018081119639305143e+00
2.455305879118639976e+06 -7.958868491357407038e+00
2.456428933420490008e+06 7.229351821635532360e+00
2.456419700497500133e+06 5.279581269647337649e+00
2.455677801034099888e+06 -3.383420378355594949e+00
2.456085758292700164e+06 5.338240538634408949e+00
2.456420727931099944e+06 3.835459166637633643e+00
2.455388587079729885e+06 -7.927895453363476008e+00
2.456419830655740108e+06 6.197854361644772325e+00
2.456419861560369842e+06 4.966349504641698331e+00
2.455676835212720092e+06 -4.002571075361061048e+00
2.456420767331560142e+06 2.069925636646985367e+00
2.456426714616400190e+06 5.747047192642185109e+00
2.456427918705679942e+06 1.364396797640665682e+00
2.456421944124380127e+06 1.003537351164141000e+01
2.455689755554229952e+06 -2.581066350359151329e+00
